Tiempo (s),Angulo (grados),Posicion del Carro (m),Velocidad del Carro (m/s),Fuerza (N),Aceleracion del Carro (m/s^2),Aceleración del Péndulo (rad/s^2)
3.239,0.0004001954820003286,10.369641022513347,3.5138900010380416,2.5321660860075092e-05,1.0128664340837462e-05,0.0001075827463301612
3.24,0.00039863254327596317,10.373154912504296,3.513889990948939,2.5222755829971754e-05,1.0089102328833386e-05,0.00010716258154651196
3.241,0.00039707570854577174,10.376668802485195,3.5138899808992443,2.5124237169264542e-05,1.0049694864587326e-05,0.00010674405775397628
3.242,0.00039552495397058933,10.380182692456083,3.513889970888803,2.502610336936688e-05,1.0010441344664656e-05,0.00010632716854386605
3.243,0.0003939802558043569,10.383696582417,3.513889960917462,2.4928352924872062e-05,9.971341166902698e-06,0.00010591190753104352
3.244,0.0003924415903937578,10.387210472367986,3.5138899509850683,2.4830984339015345e-05,9.932393732595561e-06,0.00010549826835681538
3.245,0.0003909089341778554,10.390724362309077,3.51388994109147,2.473399611957742e-05,9.893598444855528e-06,0.00010508624468661363
3.246,0.0003893822636877325,10.394238252240314,3.5138899312365153,2.4637386780250055e-05,9.854954709159308e-06,0.00010467583021065564
3.247,0.0003878615555461315,10.397752142161734,3.5138899214200534,2.4541154839270557e-05,9.816461932801828e-06,0.00010426701864311542
3.248,0.0003863467864670969,10.401266032073375,3.5138899116419338,2.4445298823973575e-05,9.778119526716954e-06,0.00010385980372452226
3.249,0.0003848379332556183,10.404779921975276,3.5138899019020067,2.434981726396357e-05,9.739926902746478e-06,0.00010345417921795321
3.25,0.0003833349728072754,10.408293811867477,3.5138898922001234,2.4254708696576916e-05,9.701883475824947e-06,0.0001030501389119291
3.251,0.00038183788210788435,10.411807701750012,3.5138898825361347,2.415997166506126e-05,9.663988663251431e-06,0.00010264767661933866
3.2520000000000002,0.00038034663823314466,10.415321591622922,3.5138898729098926,2.4065604716299724e-05,9.62624188377918e-06,0.00010224678617611452
3.253,0.00037886121834828897,10.418835481486243,3.51388986332125,2.3971606404907487e-05,9.588642559254272e-06,0.00010184746144338548
3.254,0.00037738159970773257,10.422349371340012,3.51388985377006,2.3877975290500807e-05,9.551190113523212e-06,0.00010144969630590486
3.255,0.0003759077596547259,10.425863261184269,3.513889844256176,2.3784709938607415e-05,9.513883972797098e-06,0.00010105348467246566
3.2560000000000002,0.00037443967562100663,10.429377151019048,3.5138898347794525,2.3691808918845855e-05,9.476723564923354e-06,0.00010065882047482595
3.257,0.0003729773251264551,10.432891040844389,3.5138898253397444,2.3599270809022104e-05,9.439708321024371e-06,0.00010026569766986254
3.258,0.0003715206857787492,10.436404930660325,3.5138898159369067,2.3507094190577877e-05,9.402837673676843e-06,9.98741102370076e-05
3.259,0.0003700697352730217,10.439918820466897,3.5138898065707957,2.341527765041138e-05,9.366111057640055e-06,9.948405217916127e-05
3.2600000000000002,0.0003686244513915191,10.443432710264139,3.513889797241268,2.332381978315319e-05,9.32952791076624e-06,9.909551752385328e-05
3.261,0.0003671848120032607,10.446946600052087,3.5138897879481803,2.3232719185704256e-05,9.293087671815787e-06,9.870850032018367e-05
3.262,0.0003657507950637001,10.450460489830778,3.5138897786913903,2.3141974462698004e-05,9.256789782642064e-06,9.832299464172295e-05
3.263,0.0003643223786143877,10.453974379600249,3.5138897694707567,2.3051584223769344e-05,9.220633687099044e-06,9.793899458494317e-05
3.2640000000000002,0.0003628995407826342,10.457488269360535,3.513889760286138,2.2961547084009882e-05,9.18461883122337e-06,9.755649426938765e-05
3.265,0.00036148225978117557,10.461002159111672,3.513889751137393,2.2871861662602447e-05,9.14874466268818e-06,9.717548783684745e-05
3.266,0.0003600705139078397,10.464516048853696,3.513889742024382,2.278252658555219e-05,9.113010631895535e-06,9.679596945277305e-05
3.267,0.0003586642815452137,10.468029938586643,3.513889732946966,2.269354048523143e-05,9.07741619179437e-06,9.641793330594806e-05
3.2680000000000002,0.00035726354116031325,10.471543828310548,3.513889723905005,2.260490199673831e-05,9.041960796423941e-06,9.604137360642571e-05
3.269,0.0003558682713042526,10.475057718025447,3.513889714898361,2.2516609763358945e-05,9.006643903098706e-06,9.566628458843066e-05
3.27,0.0003544784506119161,10.478571607731373,3.5138897059268963,2.2428662430195007e-05,8.97146496985933e-06,9.529266050680634e-05
3.271,0.00035309405780163097,10.482085497428363,3.5138896969904727,2.2341058650536205e-05,8.936423458021702e-06,9.492049564041415e-05
3.2720000000000002,0.0003517150716748417,10.485599387116451,3.513889688088954,2.2253797083129293e-05,8.901518831084527e-06,9.454978429056745e-05
3.273,0.00035034147111578505,10.489113276795674,3.5138896792222036,2.216687638944706e-05,8.866750553636927e-06,9.418052077946584e-05
3.274,0.0003489732350911669,10.492627166466065,3.5138896703900855,2.2080295237329764e-05,8.832118092815006e-06,9.381269945210571e-05
3.275,0.0003476103426498401,10.496141056127657,3.5138896615924646,2.1994052301440336e-05,8.79762091848394e-06,9.344631467645293e-05
3.2760000000000002,0.0003462527729224836,10.499654945780486,3.513889652829206,2.1908146259167874e-05,8.763258501599372e-06,9.308136084113331e-05
3.277,0.0003449005051212829,10.503168835424587,3.5138896441001757,2.1822575794724233e-05,8.72903031584605e-06,9.271783235759226e-05
3.278,0.00034355351853961155,10.506682725059992,3.51388963540524,2.1737339596868196e-05,8.694935836727485e-06,9.235572365877863e-05
3.279,0.0003422117925517145,10.510196614686736,3.513889626744265,2.165243635936069e-05,8.660974541748054e-06,9.199502919931896e-05
3.2800000000000002,0.00034087530661239154,10.513710504304854,3.513889618117119,2.1567864780964813e-05,8.627145910413001e-06,9.163574345544334e-05
3.281,0.0003395440402566834,10.517224393914377,3.5138896095236696,2.14836235672666e-05,8.59344942495674e-06,9.127786092590487e-05
3.282,0.0003382179730995578,10.52073828351534,3.513889600963785,2.139971142521293e-05,8.55988456815803e-06,9.09213761289269e-05
3.283,0.00033689708483559765,10.524252173107778,3.5138895924373346,2.1316127071304736e-05,8.526450826617243e-06,9.056628360659894e-05
3.2840000000000003,0.0003355813552386897,10.527766062691722,3.513889583944187,2.12328692229487e-05,8.493147687297057e-06,9.021257792008647e-05
3.285,0.00033427076416171536,10.531279952267205,3.5138895754842125,2.1149936604829752e-05,8.459974640071447e-06,8.986025365303432e-05
3.286,0.0003329652915362416,10.534793841834263,3.5138895670572814,2.106732794754557e-05,8.426931177179486e-06,8.950930541074957e-05
3.287,0.0003316649173722142,10.538307731392926,3.513889558663265,2.0985041984875595e-05,8.394016792132956e-06,8.915972781863992e-05
3.2880000000000003,0.00033036962175765074,10.541821620943228,3.513889550302034,2.090307745332584e-05,8.361230979534263e-06,8.881151552189361e-05
3.289,0.00032907938485833674,10.545335510485202,3.5138895419734606,2.0821433101232493e-05,8.328573238717886e-06,8.846466319037363e-05
3.29,0.0003277941869175214,10.548849400018879,3.5138895336774176,2.074010767419628e-05,8.296043067924118e-06,8.811916551060166e-05
3.291,0.0003265140082556148,10.552363289544292,3.5138895254137776,2.065909992828265e-05,8.26363996957914e-06,8.777501719288724e-05
3.2920000000000003,0.0003252388292698869,10.555877179061474,3.513889517182414,2.0578408620463063e-05,8.23136344647154e-06,8.743221296604333e-05
3.293,0.0003239686304341673,10.559391068570458,3.513889508983201,2.049803251635305e-05,8.199213004847536e-06,8.709074758153675e-05
3.294,0.0003227033922985464,10.562904958071273,3.513889500816013,2.0417970382929434e-05,8.167188151497856e-06,8.675061580944571e-05
3.295,0.0003214430954890769,10.566418847563954,3.5138894926807245,2.0338220993992458e-05,8.1352883959426e-06,8.641181244136925e-05
3.2960000000000003,0.0003201877207074777,10.56993273704853,3.513889484577211,2.025878312834512e-05,8.103513249702973e-06,8.607433228936481e-05
3.297,0.0003189372487308383,10.573446626525035,3.5138894765053488,2.017965556660698e-05,8.071862225026799e-06,8.573817018414088e-05
3.298,0.0003176916604113244,10.5769605159935,3.513889468465014,2.0100837098952188e-05,8.040334837983743e-06,8.54033209792089e-05
3.299,0.0003164509366758843,10.580474405453955,3.5138894604560837,2.0022326515095627e-05,8.008930604459758e-06,8.506977954535235e-05
3.3000000000000003,0.00031521505852595734,10.583988294906433,3.5138894524784345,1.9944122615672377e-05,7.97764904470888e-06,8.473754077676542e-05
3.301,0.0003139840070371828,10.587502184350965,3.513889444531945,1.9866224199492785e-05,7.94648967825525e-06,8.440659958403289e-05
3.302,0.00031275776335911007,10.591016073787582,3.513889436616493,1.9788630074011578e-05,7.915452028080763e-06,8.407695089977282e-05
3.303,0.0003115363087149097,10.594529963216313,3.5138894287319573,1.9711339048955396e-05,7.884535618076074e-06,8.37485896750929e-05
3.3040000000000003,0.0003103196244010863,10.598043852637192,3.5138894208782174,1.9634349942695324e-05,7.853739975589622e-06,8.342151088299903e-05
3.305,0.00030910769178719207,10.601557742050247,3.513889413055153,1.955766157405373e-05,7.823064628150357e-06,8.30957095138593e-05
3.306,0.0003079004923155411,10.605071631455509,3.5138894052626437,1.94812727682216e-05,7.792509105834673e-06,8.277118057856459e-05
3.307,0.0003066980075009256,10.60858552085301,3.513889397500571,1.9405182354482664e-05,7.762072940356068e-06,8.244791910722081e-05
3.3080000000000003,0.00030550021893033263,10.612099410242779,3.5138893897688153,1.9329389166213463e-05,7.731755665065157e-06,8.212592014908242e-05
3.309,0.00030430710826266226,10.615613299624846,3.5138893820672585,1.9253892045890307e-05,7.70155681695247e-06,8.180517877521763e-05
3.31,0.0003031186572284466,10.619127188999242,3.5138893743957826,1.9178689832344332e-05,7.671475931550461e-06,8.148569007149056e-05
3.311,0.00030193484762956985,10.622641078365996,3.51388936675427,1.9103781375327224e-05,7.64151254875981e-06,8.11674491464408e-05
3.3120000000000003,0.0003007556613389901,10.626154967725139,3.5138893591426035,1.9029165527318062e-05,7.611666209572145e-06,8.085045112674912e-05
3.313,0.00029958108030046137,10.6296688570767,3.513889351560667,1.895484114443367e-05,7.581936456434203e-06,8.053469115766884e-05
3.314,0.000298411086528257,10.633182746420708,3.5138893440083443,1.8880807088249384e-05,7.552322833976119e-06,8.022016440395437e-05
3.315,0.0002972456621068946,10.636696635757193,3.5138893364855193,1.8807062224888726e-05,7.5228248886473024e-06,7.99068660493e-05
3.3160000000000003,0.0002960847891908616,10.640210525086186,3.513889328992077,1.8733605423657877e-05,7.493442168170231e-06,7.959479129553083e-05
3.317,0.0002949284500043416,10.643724414407714,3.513889321527903,1.8660435559321626e-05,7.464174222450821e-06,7.928393536378012e-05
3.318,0.0002937766268409427,10.647238303721807,3.513889314092882,1.8587551511648192e-05,7.435020603396359e-06,7.89742934941773e-05
3.319,0.000292629302063426,10.650752193028493,3.5138893066869015,1.851495216267821e-05,7.405980863823106e-06,7.866586094429485e-05
3.3200000000000003,0.00029148645810343565,10.654266082327803,3.513889299309847,1.8442636401276516e-05,7.377054559276996e-06,7.835863299156755e-05
3.321,0.0002903480774612296,10.657779971619764,3.513889291961606,1.8370603118125227e-05,7.348241246030877e-06,7.805260493049866e-05
3.322,0.000289214142705412,10.661293860904406,3.5138892846420653,1.829885120982038e-05,7.319540482723166e-06,7.774777207483153e-05
3.323,0.0002880846364726659,10.664807750181756,3.5138892773511134,1.8227379578871945e-05,7.2909518303578554e-06,7.744412975748712e-05
3.3240000000000003,0.00028695954146748753,10.668321639451845,3.5138892700886384,1.8156187128241725e-05,7.262474850119667e-06,7.714167332752228e-05
3.325,0.00028583884046192164,10.6718355287147,3.513889262854529,1.8085272768626222e-05,7.234109106287202e-06,7.684039815404033e-05
3.326,0.00028472251629529704,10.675349417970349,3.513889255648675,1.801463541117382e-05,7.2058541633198165e-06,7.654029962215655e-05
3.327,0.00028361055187396466,10.678863307218819,3.5138892484709654,1.7944273977498745e-05,7.177709589863205e-06,7.6241373138399e-05
3.3280000000000003,0.000282502930171035,10.68237719646014,3.5138892413212903,1.7874187385570533e-05,7.149674953105182e-06,7.594361412295041e-05
3.329,0.00028139963422611796,10.685891085694339,3.5138892341995405,1.7804374564279804e-05,7.121749824601997e-06,7.564701801753209e-05
3.33,0.00028030064714506284,10.689404974921445,3.5138892271056066,1.7734834442969146e-05,7.093933776090687e-06,7.535158027963263e-05
3.331,0.0002792059520996998,10.692918864141484,3.5138892200393803,1.7665565957350484e-05,7.066226381856024e-06,7.505729638567494e-05
3.332,0.0002781155323275818,10.696432753354484,3.5138892130007533,1.759656804449814e-05,7.0386272167277405e-06,7.47641618282248e-05
3.333,0.00027702937113172836,10.699946642560475,3.5138892059896176,1.7527839647400626e-05,7.011135857901239e-06,7.44721721184136e-05
3.334,0.00027594745188036957,10.70346053175948,3.513889199005866,1.7459379714505525e-05,6.983751884755558e-06,7.418132278562993e-05
3.335,0.00027486975800669166,10.70697442095153,3.513889192049391,1.7391187196078046e-05,6.956474877396782e-06,7.389160937547405e-05
3.336,0.0002737962730085829,10.71048831013665,3.5138891851200866,1.7323261047842512e-05,6.9293044181146404e-06,7.360302745168432e-05
3.337,0.0002727269804483814,10.714002199314868,3.5138891782178465,1.725560022825129e-05,6.9022400902900835e-06,7.331557259458862e-05
3.338,0.0002716618639526229,10.71751608848621,3.513889171342565,1.7188203701215904e-05,6.875281479487722e-06,7.302924040253484e-05
3.339,0.00027060090721179046,10.721029977650705,3.513889164494137,1.7121070434741513e-05,6.848428172909619e-06,7.274402649108746e-05
3.34,0.0002695440939800644,10.724543866808377,3.513889157672457,1.7054199399561397e-05,6.821679758849093e-06,7.245992649222412e-05
3.341,0.0002684914080750736,10.728057755959254,3.5138891508774215,1.6987589570502524e-05,6.795035827236928e-06,7.217693605502217e-05
3.342,0.0002674428333776479,10.731571645103363,3.5138891441089255,1.6921239929216648e-05,6.768495970733828e-06,7.189505084709039e-05
3.343,0.0002663983538315709,10.73508553424073,3.5138891373668657,1.6855149457352643e-05,6.742059781999346e-06,7.161426655078686e-05
3.344,0.00026535795344333435,10.738599423371381,3.513889130651139,1.678931714292902e-05,6.715726856240888e-06,7.133457886663734e-05
3.345,0.00026432161628189317,10.742113312495343,3.513889123961642,1.6723741977602916e-05,6.6894967901213075e-06,7.10559835117882e-05
3.346,0.00026328932647842144,10.745627201612642,3.513889117298273,1.6658422955759712e-05,6.663369181394763e-06,7.077847621945271e-05
3.347,0.0002622610682260694,10.749141090723302,3.5138891106609296,1.6593359078154518e-05,6.637343630363293e-06,7.050205274084036e-05
3.348,0.00026123682577972154,10.752654979827351,3.5138891040495097,1.652854934736039e-05,6.611419738056129e-06,7.022670884261734e-05
3.349,0.00026021658345575524,10.756168868924815,3.5138890974639128,1.6463992770499436e-05,6.585597107322111e-06,6.995244030833975e-05
3.35,0.0002592003256318008,10.75968275801572,3.5138890909040374,1.6399688358332476e-05,6.55987534246557e-06,6.967924293790075e-05
3.351,0.00025818803674650207,10.76319664710009,3.5138890843697834,1.633563512571424e-05,6.5342540494283995e-06,6.940711254772287e-05
3.352,0.0002571797012992783,10.766710536177952,3.5138890778610508,1.62718320915934e-05,6.508732835790068e-06,6.91360449707021e-05
3.353,0.0002561753038500867,10.77022442524933,3.5138890713777395,1.6208278277647044e-05,6.483311310221415e-06,6.88660360554075e-05
3.354,0.00025517482901918603,10.773738314314249,3.5138890649197503,1.614497271192213e-05,6.457989083941222e-06,6.859708166801197e-05
3.355,0.0002541782614869008,10.777252203372736,3.5138890584869844,1.6081914423373377e-05,6.43276576853138e-06,6.832917768925787e-05
3.356,0.00025318558599338723,10.780766092424816,3.5138890520793433,1.601910244595985e-05,6.407640977575516e-06,6.806232001663644e-05
3.357,0.0002521967873383991,10.784279981470513,3.513889045696729,1.595653581727952e-05,6.382614326112817e-06,6.779650456358824e-05
3.358,0.0002512118503810552,10.787793870509853,3.5138890393390434,1.5894213579479573e-05,6.357685431002164e-06,6.753172725994527e-05
